lat,long,class
25.005991,121.512448,普通
25.000996,121.515454,普通
25.008129,121.520465,機車
25.007954,121.513675,機車
25.00583,121.521729,機車
24.995501,121.514104,機車
25.007411,121.522582,普通
25.007451,121.521122,機車
25.007295,121.507412,機車
25.004873,121.508739,機車
24.99799,121.515204,機車
24.996588,121.516024,汽車
25.01152,121.516779,普通
25.006689,121.523319,普通
25.004152,121.524983,普通
25.015354,121.51381,機車
25.007799,121.519806,機車
24.99741,121.52511,機車
25.000443,121.507797,普通
25.005416,121.513321,普通
25.006034,121.510766,汽車
25.013982,121.513383,機車
25.013645,121.515219,機車
25.013457,121.515268,機車
25.012689,121.505813,機車
25.007222,121.507888,機車
25.017417,121.511109,汽車
25.001819,121.528101,普通
25.001642,121.516716,普通
25.004947,121.523524,普通
24.997385,121.524139,普通
25.006483,121.507592,普通
25.011999,121.517646,普通
25.008468,121.51243,普通
25.012061,121.5184,機車
25.009644,121.506993,機車
25.006657,121.523889,機車
24.996139,121.517296,普通
25.003635,121.519497,普通
25.004626,121.527418,普通
25.013457,121.515268,機車
25.010325,121.514535,機車
25.00516,121.516661,機車
25.001741,121.517856,機車
24.998451,121.516373,機車
24.997867,121.515836,機車
25.005264,121.524598,普通
25.016063,121.508872,機車
25.013982,121.513383,機車
25.007594,121.502748,機車
25.00722,121.521042,機車
25.006623,121.50659,機車
25.00211,121.517632,普通
25.005836,121.512334,普通
25.008838,121.525246,普通
25.011141,121.514656,機車
25.010222,121.513618,機車
25.010154,121.514884,機車
25.008966,121.509477,機車
25.008097,121.511711,機車
25.007254,121.508271,機車
25.006346,121.521728,普通
25.009315,121.508914,普通
25.011319,121.506297,普通
25.008808,121.513833,普通
25.007987,121.522015,機車
25.005457,121.509002,機車
25.001369,121.509326,機車
25.000648,121.522205,機車
25.004458,121.534584,普通
25.000234,121.51558,普通
25.01088,121.514577,普通
25.006736,121.520869,機車
25.005937,121.50782,機車
25.005554,121.525621,機車
24.999576,121.51733,機車
24.995401,121.514023,普通
25.006159,121.527799,普通
25.004821,121.511688,普通
25.011409,121.515013,機車
25.00434,121.512339,普通
25.014151,121.509337,普通
24.999477,121.518027,普通
24.999126,121.525397,普通
25.011508,121.52043,普通
25.007322,121.508654,機車
25.002434,121.526128,機車
25.00232,121.526982,普通
25.007947,121.503743,普通
25.003553,121.525108,汽車
24.997609,121.525963,普通
25.005822,121.526246,普通
25.010196,121.52122,機車
25.00817,121.518973,機車
25.000885,121.516304,機車
25.005406,121.5242,普通
25.001848,121.525922,普通
25.013311,121.512386,機車
25.01217,121.522739,機車
25.008573,121.51419,機車
25.008356,121.512014,機車
25.006429,121.526544,機車
25.006429,121.526544,機車
25.004899,121.508462,機車
25.001424,121.517408,機車
25.000455,121.515167,機車
24.994224,121.51365,機車
25.014887,121.517992,普通
25.003003,121.518478,普通
25.003567,121.517707,普通
25.004334,121.525261,普通
25.011875,121.522702,機車
24.998342,121.519982,機車
25.006671,121.524565,普通
24.996189,121.51437,汽車
25.001808,121.526371,汽車
25.008857,121.518274,普通
24.996609,121.516468,普通
25.003215,121.518883,機車
24.999805,121.522512,機車
24.999132,121.51579,機車
25.00668,121.506208,普通
25.008627,121.506093,普通
25.01247,121.522281,機車
25.007891,121.523113,機車
24.9998,121.507927,機車
24.996292,121.526666,普通
25.001425,121.516435,普通
25.010149,121.510494,普通
25.009558,121.520388,普通
25.006159,121.527799,普通
25.01456,121.508702,機車
25.009237,121.507385,機車
25.011485,121.521821,普通
25.010319,121.51391,機車
25.004321,121.526925,機車
24.99785,121.515612,機車
25.00351,121.5208,汽車
25.001169,121.515476,機車
24.999593,121.517597,普通
25.01389,121.515401,普通
25.001058,121.509514,普通
25.001735,121.521665,普通
25.006958,121.514718,機車
25.008278,121.513814,機車
25.004625,121.519399,機車
25.001251,121.519253,機車
24.996399,121.514578,機車
25.013393,121.513039,普通
25.009227,121.50981,普通
25.008053,121.505717,機車
25.007144,121.506474,機車
25.003151,121.52841,普通
24.998995,121.514873,普通
25.004491,121.525379,普通
25.008328,121.510753,機車
24.998784,121.51729,機車
24.998678,121.524547,普通
25.008101,121.507977,普通
25.001963,121.508191,機車
25.001067,121.508169,機車
25.002434,121.526128,普通
25.013956,121.510389,普通
25.007889,121.513323,機車
25.00744,121.518526,普通
25.013389,121.516862,普通
25.009348,121.50548,機車
25.008444,121.515014,機車
25.011843,121.517197,普通
25.009107,121.512008,普通
25.009976,121.523171,機車
25.001293,121.520711,普通
25.016394,121.510329,機車
25.010708,121.51482,機車
25.009034,121.522012,機車
25.007228,121.513165,機車
25.000091,121.507319,機車
25.006735,121.526079,普通
25.014762,121.514797,機車
25.009283,121.501083,機車
25.00523,121.511524,機車
25.015007,121.5206,普通
25.004458,121.534584,普通
25.015098,121.515738,機車
25.009482,121.517855,機車
25.009125,121.504995,普通
25.009744,121.520165,普通
25.01381,121.508128,普通
25.011507,121.520508,普通
24.997588,121.52053,普通
25.007203,121.52595,普通
25.007639,121.520993,機車
25.008053,121.505717,普通
25.01361,121.506948,機車
25.007925,121.521289,機車
25.003712,121.522101,機車
25.007328,121.518202,普通
25.007382,121.518038,普通
25.002922,121.525287,普通
25.000226,121.521622,普通
25.013372,121.512938,普通
25.007144,121.506474,機車
25.00677,121.512911,機車
25.017526,121.515301,普通
25.015911,121.518059,機車
25.005997,121.528998,普通
25.01129,121.508483,機車
24.997185,121.527215,普通
25.014622,121.50711,普通
25.004966,121.52376,普通
25.013093,121.51435,機車
24.99785,121.515612,機車
24.996669,121.527229,機車
25.005964,121.507587,普通
25.017976,121.512754,普通
25.00119,121.507618,普通
25.006493,121.516196,普通
24.997538,121.520461,普通
25.017043,121.510178,機車
25.008278,121.513814,機車
25.016701,121.510353,機車
25.01628,121.517559,機車
25.013785,121.510037,機車
25.011318,121.50361,機車
25.003195,121.525323,機車
25.015758,121.516984,汽車
25.013815,121.51013,機車
25.00751,121.50674,機車
25.004317,121.514517,普通
25.006159,121.527799,普通
25.007347,121.521022,機車
25.004792,121.513072,機車
25.000331,121.521889,機車
25.000115,121.518783,機車
25.010302,121.520924,機車
25.007144,121.506474,機車
25.002846,121.52068,機車
24.994934,121.527128,普通
25.004315,121.525162,普通
25.002998,121.510729,普通
24.996887,121.519244,普通
24.978582,121.548224,普通
25.015916,121.517765,普通
25.000177,121.514509,普通
25.000832,121.514963,普通
25.00533,121.514237,機車
25.0169,121.509549,普通
25.008504,121.514166,普通
25.007691,121.523115,普通
25.014426,121.506896,普通
25.011748,121.514703,普通
24.995706,121.514331,普通
25.007012,121.524748,普通
25.017137,121.51277,普通
25.017137,121.51277,普通
25.009581,121.510702,普通
24.999679,121.52141,普通
25.005692,121.516971,普通
25.007509,121.519249,普通
24.996513,121.52083,普通
25.004415,121.512747,普通
25.006251,121.519268,普通
25.003398,121.510582,普通
25.009817,121.509416,普通
24.999945,121.521774,汽車
25.004956,121.511138,普通
24.999832,121.52793,普通
25.011443,121.509071,普通
25.007509,121.519249,普通
25.014939,121.506871,普通
25.020704,121.516215,普通
24.999679,121.52141,普通
25.003831,121.516442,普通
25.010325,121.514535,普通
25.011609,121.508186,普通
25.010325,121.514535,普通
24.997668,121.519463,普通
25.00429,121.525525,普通
25.010325,121.514535,普通
24.996513,121.52083,普通
25.010325,121.514535,普通
25.026158,121.542709,普通
24.996419,121.516711,普通
24.996419,121.516711,普通
25.007629,121.522938,普通
25.015008,121.512453,普通
25.008573,121.51419,普通
25.015008,121.512453,普通
25.007144,121.506474,普通
25.010325,121.514535,普通
25.007763,121.525616,普通
25.000082,121.507164,普通
25.007209,121.513771,普通
25.009687,121.519197,普通
25.01207,121.515216,普通
25.011609,121.508186,普通
24.996513,121.52083,普通
25.013966,121.508354,普通
25.014317,121.509854,普通
25.004431,121.511028,普通
25.002356,121.510556,普通
25.005072,121.509351,普通
25.010325,121.514535,普通
25.002326,121.510586,普通
24.996499,121.516146,普通
25.001652,121.510028,普通
24.996494,121.520967,普通
25.011653,121.508558,普通
25.01207,121.515216,普通
25.014547,121.508126,普通
25.006965,121.513277,普通
25.010325,121.514535,普通
25.016012,121.508567,普通
24.998102,121.517718,普通
25.010286,121.509462,機車
25.013016,121.510735,普通
25.010286,121.509462,普通
25.016563,121.508731,機車
25.008174,121.51384,機車
25.003963,121.51206,機車
25.014095,121.508878,普通
25.007639,121.520993,普通
25.008293,121.508652,普通
25.004063,121.514429,普通
25.006031,121.512618,普通
25.004895,121.511536,機車
25.012379,121.515756,普通
25.013256,121.513358,普通
25.011512,121.520329,機車
25.00423,121.517047,普通
25.009453,121.51675,普通
25.00934,121.509123,普通
25.006159,121.527799,普通
25.01207,121.515216,普通
25.01207,121.515216,普通
25.012248,121.514658,普通
25.012248,121.514658,普通
25.006683,121.520866,機車
25.000286,121.526453,普通
25.015473,121.507818,普通
25.005178,121.525424,普通
25.013612,121.507228,汽車
25.008685,121.515698,普通
24.996049,121.514589,普通
25.01207,121.515216,普通
25.006942,121.520851,普通
25.006942,121.520851,普通
25.009453,121.51675,普通
25.006788,121.519618,普通
25.014711,121.507443,普通
25.005948,121.525885,普通
25.007716,121.512239,普通
24.999982,121.519818,普通
24.999982,121.519818,普通
25.014829,121.515447,普通
24.996548,121.527342,機車
25.007833,121.522765,普通
24.998617,121.520033,機車
25.014829,121.515447,普通
25.007008,121.51475,機車
25.005121,121.514404,機車
24.997438,121.527266,普通
25.006424,121.506485,機車
25.009122,121.510663,普通
25.006272,121.510533,普通
25.007716,121.512239,普通
25.006291,121.508916,普通
25.01123,121.513849,普通
25.012187,121.513533,普通
25.006159,121.527799,普通
24.999291,121.526349,機車
25.015156,121.512789,普通
24.9998,121.507927,普通
25.004699,121.51801,機車
25.014597,121.515566,普通
25.001688,121.510062,機車
25.000454,121.52884,機車
25.008699,121.5208,普通
25.01523,121.514051,普通
25.010568,121.519675,機車
25.015241,121.520103,普通
24.998081,121.517491,普通
25.011871,121.514478,普通
25.008227,121.512988,機車
25.006246,121.525813,機車
25.003067,121.515469,普通
25.006159,121.527799,普通
25.002776,121.515168,普通
25.007102,121.518895,普通
25.005551,121.519298,普通
25.005524,121.512891,機車
25.011947,121.522597,普通
24.996513,121.52083,普通
24.998433,121.524444,普通
25.01003,121.51609,機車
25.015887,121.517592,普通
25.007716,121.512239,普通
25.01207,121.515216,普通
25.001528,121.526513,普通
24.995823,121.518178,普通
25.014422,121.521131,普通
24.99853,121.518559,普通
24.997495,121.527411,機車
25.007958,121.525078,普通
25.011796,121.507958,機車
25.006389,121.52559,普通
25.010637,121.513706,普通
24.99592,121.515419,機車
25.005005,121.526464,普通
24.996337,121.514846,普通
25.013334,121.521441,普通
25.004992,121.524476,普通
25.015671,121.51621,普通
25.0032,121.521753,普通
25.000367,121.515715,普通
25.000014,121.52119,普通
25.003652,121.520657,普通
25.012158,121.518116,普通
25.014649,121.515582,普通
25.006216,121.505643,普通
25.005614,121.52543,普通
25.00772,121.517651,普通
25.006725,121.525427,普通
25.014597,121.515566,普通
25.014516,121.515555,機車
25.008783,121.524191,機車
25.013995,121.505696,機車
25.012351,121.519841,普通
25.017638,121.516476,普通
24.99924,121.51736,普通
25.013035,121.510905,普通
25.007553,121.522499,機車
25.007553,121.522499,普通
25.001506,121.509867,機車
25.00316,121.52606,普通
25.003943,121.527876,機車
24.99828,121.517074,機車
25.010325,121.514535,普通
25.007585,121.520039,普通
25.010847,121.517944,普通
25.002781,121.521717,普通
25.016981,121.516552,普通
24.99897,121.526336,普通
24.999605,121.5202,普通
25.005973,121.526566,機車
25.012075,121.517759,普通
25.013882,121.516221,普通
24.999534,121.518955,普通
25.006272,121.510533,普通
25.003271,121.522393,普通
25.007585,121.520039,普通
25.009545,121.51422,普通
25.014131,121.509856,機車
25.01207,121.515216,普通
24.995904,121.514465,普通
25.008151,121.515518,普通
24.999282,121.524466,普通
25.000028,121.516324,機車
25.015671,121.51621,普通
25.004568,121.510697,機車
25.008926,121.524832,普通
25.002584,121.510869,普通
24.999147,121.52298,機車
24.997215,121.51827,機車
25.015727,121.516237,汽車
25.016981,121.516552,普通
25.000349,121.525011,普通
24.999502,121.517544,普通
24.996337,121.514846,普通
25.010986,121.512062,機車
25.004594,121.512592,普通
25.013862,121.518993,機車
25.000098,121.508621,機車
25.004212,121.516824,普通
25.008266,121.512669,普通
25.020704,121.516215,普通
25.018165,121.515264,機車
25.008978,121.50765,普通
25.004317,121.514517,普通
25.010348,121.509405,機車
25.010751,121.508626,普通
25.004709,121.526591,機車
24.998434,121.527112,機車
25.001307,121.528661,普通
25.011874,121.514861,普通
25.010335,121.515715,機車
25.010335,121.515715,機車
25.003222,121.522243,機車
25.006159,121.527799,普通
24.996513,121.52083,普通
25.012228,121.514297,普通
25.003608,121.520337,機車
25.003608,121.520337,普通
25.001109,121.522872,普通
25.005266,121.512903,普通
25.006571,121.506097,普通
25.013766,121.515385,機車
25.007956,121.513089,普通
25.000141,121.51686,普通
25.013551,121.516426,普通
25.004253,121.517569,機車
25.010032,121.521738,普通
25.004354,121.527173,普通
25.011243,121.521207,機車
25.011243,121.521207,普通
25.006833,121.517152,機車
25.011243,121.521207,普通
25.00821,121.525283,普通
25.000537,121.516735,普通
25.012228,121.514297,普通
25.014994,121.519703,普通
25.006171,121.519941,普通
25.007303,121.515169,普通
25.012471,121.517334,普通
25.010202,121.514314,普通
25.007331,121.511838,普通
24.996212,121.518542,普通
25.014649,121.515582,普通
25.017191,121.51684,機車
25.007762,121.522604,普通
25.005608,121.516995,普通
25.007085,121.527964,普通
24.997009,121.515412,普通
25.005692,121.516971,普通
25.013016,121.510735,普通
25.004199,121.52397,普通
24.997908,121.526758,普通
24.99815,121.519027,機車
25.01038,121.513622,普通
25.014626,121.515217,普通
25.000311,121.517814,機車
24.997752,121.518609,普通
25.017788,121.512646,普通
25.010051,121.51931,機車
25.008633,121.522725,普通
25.01449,121.518491,機車
25.004138,121.524889,機車
25.001757,121.5261,機車
25.011939,121.516166,普通
25.011939,121.516166,普通
25.016384,121.515432,機車
25.00967,121.512845,機車
25.006045,121.509737,普通
25.00946,121.512737,普通
25.00553,121.516846,普通
25.002192,121.517509,普通
25.012244,121.518403,普通
25.010242,121.506531,普通
24.995687,121.514273,普通
25.0007,121.50913,普通
25.003316,121.525415,機車
25.010707,121.521583,機車
25.006973,121.509913,機車
24.999869,121.526198,機車
24.998635,121.515796,普通
24.998261,121.524514,汽車
25.00976,121.517415,普通
25.010802,121.512976,普通
25.009792,121.524257,汽車
25.001113,121.5275,普通
25.014994,121.519703,機車
24.99779,121.525594,普通
25.009453,121.51675,普通
25.000454,121.52884,普通
25.0135,121.513955,普通
25.00373,121.525684,機車
25.006145,121.52781,機車
25.003609,121.521247,普通
25.015509,121.508442,機車
25.004045,121.516079,機車
25.007398,121.511975,普通
25.000454,121.52884,普通
25.009417,121.514652,機車
24.998335,121.52034,普通
25.015039,121.516134,機車
25.004199,121.52397,普通
25.011581,121.51774,機車
25.001448,121.517698,機車
25.008831,121.514899,機車
25.013169,121.510646,普通
24.997189,121.515266,普通
25.002842,121.521118,普通
25.00299,121.521367,機車
25.007138,121.51992,普通
25.011788,121.507978,機車
25.003891,121.52171,普通
25.005662,121.519201,普通
25.012273,121.515465,普通
25.012571,121.509452,普通
25.015938,121.519852,機車
25.015938,121.519852,普通
25.017844,121.513005,機車
25.017844,121.513005,普通
25.000222,121.52276,汽車
24.996081,121.518032,普通
25.010167,121.515828,普通
25.015432,121.509413,普通
24.996912,121.527691,汽車
25.004716,121.514282,普通
25.009227,121.515669,普通
,,普通
25.001951,121.527019,機車
24.999326,121.52558,機車
25.01003,121.51609,普通
25.017151,121.510039,普通
25.007833,121.522765,普通
25.005407,121.525966,普通
25.01894,121.510951,普通
25.006153,121.510342,普通
25.010455,121.509154,機車
24.999789,121.526033,普通
25.008821,121.523834,機車
25.009583,121.510209,普通
25.004626,121.512332,普通
25.006594,121.506134,汽車
25.007509,121.519249,普通
24.999355,121.525491,普通
25.008538,121.514177,普通
25.01207,121.515216,普通
25.004317,121.514517,機車
25.010177,121.515757,普通
25.000454,121.52884,機車
25.008621,121.520947,普通
25.008647,121.523018,普通
25.006685,121.517145,普通
25.004046,121.528201,普通
25.003618,121.515786,普通
25.006765,121.519363,普通
24.995008,121.515119,普通
25.011636,121.517106,普通
25.009359,121.524672,汽車
25.007763,121.525616,汽車
25.013721,121.518529,機車
25.001014,121.517757,普通
25.008623,121.516973,機車
25.007243,121.507369,機車
25.011999,121.517646,普通
25.008623,121.516973,普通
25.007748,121.508825,普通
25.005189,121.514202,普通
25.009619,121.505856,普通
25.020704,121.516215,普通
25.004001,121.514452,機車
24.999426,121.524965,機車
25.009992,121.515494,機車
25.008429,121.520648,普通
25.010325,121.514535,普通
25.013016,121.510735,普通
25.01894,121.510951,普通
25.001769,121.520363,普通
25.008705,121.511264,普通
25.013512,121.510648,機車
25.008551,121.515227,普通
24.997695,121.527967,普通
25.013784,121.512986,機車
25.007295,121.513228,機車
25.01207,121.515216,普通
25.014235,121.511508,機車
25.00735,121.513299,機車
24.99683,121.515804,普通
25.006664,121.514136,普通
25.01712,121.516291,機車
25.008293,121.508652,普通
25.010074,121.511551,機車
25.011291,121.518998,普通
25.008112,121.520898,普通
25.009893,121.510185,機車
24.998928,121.524077,機車
25.008808,121.513833,普通
25.010177,121.515757,普通
25.0137,121.518445,普通
25.007709,121.51168,普通
25.006937,121.509618,普通
25.007397,121.521017,機車
25.012228,121.514297,普通
25.010311,121.521024,汽車
25.000657,121.521435,普通
25.010423,121.51341,機車
25.009869,121.523679,機車
25.010423,121.51341,普通
25.008137,121.517361,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.006203,121.524671,普通
24.999028,121.517183,普通
24.999955,121.516697,普通
25.016997,121.510332,普通
25.016736,121.516482,普通
25.00434,121.512339,普通
25.000038,121.521801,機車
25.000454,121.52884,普通
25.001599,121.526917,普通
25.011213,121.517472,普通
25.009407,121.520934,機車
25.006452,121.517393,普通
24.995823,121.518178,普通
25.004968,121.519653,普通
25.001506,121.509867,機車
24.999791,121.520219,機車
25.005927,121.519722,機車
25.001777,121.522995,普通
25.004133,121.520681,普通
25.013843,121.515377,普通
25.011213,121.517472,普通
25.014329,121.507051,普通
25.010583,121.508384,普通
25.00851,121.502257,普通
25.008566,121.513897,普通
25.013741,121.514026,機車
25.003222,121.518844,機車
24.996292,121.526666,普通
25.007503,121.52308,普通
25.012416,121.508683,普通
25.005185,121.508796,機車
24.996793,121.522623,普通
25.012601,121.513432,機車
25.011673,121.508309,普通
25.014494,121.525642,普通
25.003607,121.521277,普通
25.008238,121.519111,機車
25.011874,121.51787,普通
24.999125,121.514792,普通
25.013875,121.512274,機車
25.004503,121.524191,機車
25.00272,121.519402,普通
25.004748,121.516846,機車
25.011609,121.508186,普通
25.006935,121.514014,普通
25.010425,121.509914,機車
25.010425,121.509914,機車
25.000472,121.525094,普通
25.008635,121.507502,機車
25.004199,121.52397,普通
25.00635,121.519733,普通
24.999592,121.517909,機車
25.009205,121.507422,普通
25.01233,121.508512,機車
25.010071,121.516009,機車
25.003486,121.509129,機車
25.013016,121.510735,普通
24.997437,121.521642,普通
24.997785,121.522563,普通
25.011539,121.51947,機車
25.001555,121.523715,機車
25.012331,121.50573,普通
25.008326,121.517596,普通
25.001553,121.526922,普通
25.00737,121.507844,機車
25.004458,121.534584,普通
25.004458,121.534584,普通
25.012704,121.515561,機車
25.011384,121.512466,普通
25.006159,121.527799,普通
25.015724,121.507529,機車
24.998546,121.526063,普通
25.00821,121.525283,普通
24.997785,121.522563,普通
25.013252,121.513319,普通
25.009647,121.51449,普通
25.009065,121.523137,普通
24.999714,121.523298,普通
25.012273,121.515465,普通
24.995341,121.516245,普通
25.007737,121.505867,普通
25.009676,121.516328,普通
25.008097,121.511711,普通
25.01373,121.515681,普通
24.996907,121.519542,普通
25.005287,121.522658,普通
25.003998,121.520856,普通
25.007954,121.513675,機車
25.017629,121.516499,普通
25.014521,121.506997,機車
25.008931,121.509301,普通
25.00986,121.521338,普通
25.005882,121.5155,普通
25.010717,121.520683,機車
24.99979,121.507396,機車
25.004683,121.514287,普通
25.008758,121.506807,普通
25.007322,121.508654,機車
24.997279,121.515927,普通
25.018056,121.513684,機車
25.012581,121.519322,機車
24.997487,121.515885,機車
25.01615,121.511045,機車
25.008122,121.508004,普通
24.998864,121.517038,普通
25.013801,121.521328,機車
25.007099,121.521733,普通
25.006826,121.512556,汽車
25.006732,121.51259,汽車
25.020035,121.509715,汽車
25.003094,121.521527,普通
25.009767,121.523085,普通
25.01207,121.515216,普通
25.007065,121.512795,機車
25.01207,121.515216,普通
25.01077,121.513619,機車
25.007085,121.527964,普通
25.005156,121.526744,普通
25.001274,121.521818,普通
25.002278,121.510557,普通
24.998619,121.527659,普通
25.004569,121.511462,機車
25.002327,121.526755,機車
25.003972,121.524145,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.014066,121.517616,普通
24.998657,121.518068,普通
25.013442,121.515068,汽車
25.010709,121.518065,普通
25.007583,121.523154,普通
25.000427,121.508872,機車
25.003114,121.527046,普通
25.01288,121.513809,普通
24.995141,121.514035,普通
25.011558,121.508127,普通
25.011196,121.518903,普通
25.009302,121.510206,機車
25.00466,121.518518,普通
25.014173,121.515466,普通
25.01207,121.515216,普通
25.00797,121.503085,機車
24.996713,121.52214,機車
25.014154,121.518915,機車
25.011136,121.512173,機車
25.011754,121.516179,普通
25.000294,121.517582,普通
24.998457,121.517663,普通
25.004198,121.51031,普通
25.004198,121.51031,普通
24.99927,121.525871,普通
25.008211,121.509308,普通
25.015489,121.516149,普通
25.004046,121.528201,普通
25.012,121.517518,普通
25.001361,121.52691,機車
25.004245,121.512333,普通
25.018077,121.513001,普通
25.020035,121.509715,普通
25.018077,121.513001,普通
25.018077,121.513001,普通
25.010388,121.523291,普通
24.998185,121.520674,普通
25.002092,121.523029,普通
25.007718,121.511458,機車
24.996782,121.526686,機車
25.01589,121.515946,普通
25.0137,121.518445,普通
25.011765,121.516124,普通
25.007265,121.517949,普通
25.008614,121.507968,普通
25.004802,121.523464,普通
24.998874,121.517411,機車
25.013578,121.51824,普通
25.009359,121.524672,普通
25.009359,121.524672,普通
25.009359,121.524672,普通
25.010325,121.514535,普通
25.005394,121.518216,普通
25.005379,121.518128,普通
25.005379,121.518128,普通
24.997564,121.528301,汽車
25.012661,121.518305,普通
25.013554,121.511303,普通
25.013108,121.510632,普通
24.99982,121.506564,機車
24.997836,121.524011,普通
25.005172,121.512846,普通
25.015154,121.517564,機車
25.010653,121.512151,機車
25.005512,121.513127,機車
25.010013,121.516323,普通
25.004046,121.528201,普通
25.015479,121.51619,機車
25.003635,121.509314,普通
25.000672,121.527559,普通
25.00998,121.520827,普通
25.015313,121.514228,普通
25.014973,121.515351,普通
25.00058,121.508148,普通
25.009082,121.523377,機車
25.011762,121.507987,機車
25.000994,121.517471,普通
25.004046,121.528201,普通
24.997564,121.528301,普通
25.004153,121.523894,普通
25.004153,121.523894,普通
25.002064,121.517678,機車
25.015107,121.51616,普通
25.007792,121.507471,普通
25.014735,121.519827,普通
25.008614,121.507968,普通
25.007635,121.506959,普通
25.015946,121.515913,普通
25.010174,121.514707,機車
25.012319,121.515344,普通
25.009988,121.515556,機車
25.006104,121.519854,機車
25.007563,121.517287,普通
25.009345,121.516561,普通
24.996816,121.518344,普通
25.004802,121.523464,普通
25.00742,121.509456,普通
24.996456,121.51501,普通
25.007681,121.512864,普通
25.004153,121.523894,普通
25.010772,121.516633,普通
24.999982,121.516448,普通
25.001288,121.517453,機車
25.009793,121.51471,普通
25.007735,121.509079,普通
25.007141,121.506602,普通
25.00619,121.510265,普通
25.009409,121.509962,普通
25.013602,121.507348,普通
24.998775,121.518091,普通
25.001028,121.508103,普通
25.015278,121.514665,機車
24.99622,121.515691,普通
25.002948,121.520464,普通
25.002392,121.510706,普通
25.008258,121.508505,普通
24.998244,121.520092,普通
24.998372,121.526976,普通
25.008604,121.512651,普通
25.003828,121.511197,普通
25.016585,121.51214,機車
25.002423,121.526684,機車
25.011563,121.518011,普通
25.012122,121.517749,普通
25.004151,121.50937,汽車
25.016403,121.515799,普通
25.011802,121.520327,普通
25.00619,121.510265,普通
24.99622,121.515691,普通
24.998862,121.526521,普通
25.012037,121.515799,機車
25.013054,121.516964,普通
25.013886,121.506295,普通
25.018077,121.513001,汽車
25.009889,121.510147,機車
25.009889,121.510147,普通
25.013169,121.519108,普通
24.995651,121.526928,普通
25.00619,121.510265,普通
25.008608,121.509076,普通
25.00727,121.514689,普通
25.004171,121.515425,普通
25.010445,121.514771,普通
25.012621,121.507218,機車
24.999689,121.523735,機車
25.008421,121.514033,普通
25.017272,121.518597,普通
25.006892,121.518236,普通
25.010325,121.514535,普通
24.987174,121.508157,普通
25.00727,121.514689,普通
25.005128,121.514474,機車
25.008951,121.51086,普通
25.009027,121.524366,普通
25.00727,121.514689,普通
25.00727,121.514689,普通
25.011677,121.517177,機車
25.011425,121.50817,普通
24.997622,121.522722,普通
25.010465,121.514772,普通
25.015558,121.520619,機車
25.011875,121.517734,普通
25.015347,121.509012,普通
25.007452,121.518916,普通
25.006159,121.527799,普通
25.01344,121.51523,普通
25.011979,121.516182,普通
25.010101,121.514611,機車
25.002584,121.509856,普通
25.014757,121.516677,機車
25.008245,121.523365,普通
25.008656,121.514085,機車
25.01042,121.510768,機車
25.01264,121.508271,機車
25.004719,121.513013,普通
25.008952,121.508987,機車
25.007015,121.506607,機車
24.999815,121.524971,普通
25.008608,121.512109,普通
24.999472,121.524749,普通
24.997688,121.519354,機車
25.006159,121.527799,普通
24.997481,121.515804,普通
25.014311,121.517894,普通
25.017709,121.515978,機車
25.017103,121.510777,機車
25.004688,121.518267,普通
25.004688,121.518267,普通
25.01523,121.508694,普通
25.012048,121.519586,普通
25.00741,121.510917,機車
25.01045,121.504662,普通
25.007877,121.505754,普通
24.998239,121.520979,普通
25.013697,121.512009,機車
25.010455,121.509154,普通
25.008576,121.51832,普通
25.007602,121.51951,機車
25.003482,121.514744,機車
25.002192,121.517509,普通
25.007498,121.519242,普通
25.011425,121.50817,普通
25.000247,121.517841,普通
24.99472,121.513455,機車
25.012163,121.515227,機車
25.014311,121.517894,普通
24.998229,121.516462,普通
25.015247,121.51626,機車
24.99609,121.518608,普通
24.998239,121.520979,普通
25.006965,121.516998,機車
25.01773,121.512522,機車
25.004869,121.52751,機車
25.000022,121.516213,機車
24.999996,121.520354,機車
24.997381,121.519845,普通
25.015347,121.509012,普通
25.008673,121.514256,普通
25.008673,121.514256,普通
24.998193,121.517525,普通
25.00619,121.510265,普通
25.009898,121.504763,機車
25.007387,121.513366,機車
24.996838,121.519858,機車
24.995849,121.518086,普通
25.013108,121.510632,普通
25.013496,121.519025,普通
25.013207,121.504757,普通
25.017641,121.511628,普通
25.009417,121.523794,普通
24.995414,121.51381,普通
25.00231,121.521684,普通
25.013108,121.510632,普通
25.011622,121.508462,普通
25.011994,121.515149,普通
25.000512,121.528395,機車
25.004046,121.528201,普通
25.016479,121.511224,普通
25.00516,121.526619,普通
25.003572,121.521103,機車
25.001152,121.517752,機車
25.007583,121.523154,普通
25.008196,121.516879,機車
25.002363,121.517495,機車
25.00619,121.510265,普通
25.000149,121.520768,機車
25.010161,121.51127,普通
25.005603,121.521883,機車
24.998445,121.517018,普通
25.007877,121.505754,機車
25.007419,121.519493,機車
25.012165,121.515032,普通
25.00688,121.516851,機車
25.010455,121.509154,普通
25.01344,121.51523,機車
25.015748,121.508987,普通
25.009621,121.510268,普通
24.999294,121.525523,普通
25.015107,121.51616,普通
25.007182,121.511116,機車
25.004453,121.52379,普通
25.008962,121.514519,普通
